marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio,return-on-assets,return-on-equity,debt-to-equity,Industry_Food,Industry_Insurance,Industry_Oil&Gas,Industry_Pharmaceuticals,Industry_Real Estate,Industry_Retail,Industry_Technology,Country_India,Country_Japan,Country_Other,Country_UK,Country_USA
2.3263016196113617,1.4678743481123135,0.4054651081081644,0.23739999999999997,2.084429083190875,1.589235205116581,0.688134638736401,1.4182774069729414,16.8,2.74,0.0047078826221400956,0.021963134400127284,0.07552611968800908,0,0,0,0,0,0,1,0,0,1,0,0
2.785011242238338,1.8718021769015913,0.8458682675776092,0.2376,2.9496883350525844,2.5416019934645457,2.0681277817795625,2.0001277349601105,24.7,2.76,0.005027706941678348,0.035751282569969955,0.5373326390709607,0,0,0,0,0,0,1,0,0,0,0,1
2.265921108622454,1.128171090909654,0.1906203596086497,0.11220000000000001,1.3164082336557241,0.6626879730752367,0.23901690047049992,1.0224509277025458,57.0,4.12,0.005491991536736817,0.012436994651028288,0.019944904204685542,0,0,0,0,0,0,1,0,0,1,0,0
3.4892082589848687,2.365559892155434,1.0402767116551463,0.16390000000000002,3.9429401080628677,3.3243163373261977,2.9107188992270343,3.2100368762009963,37.3,3.29,0.0012636657240168243,0.0054964443708920676,0.30071956697122904,0,0,0,0,0,0,1,0,0,0,0,1
7.725771441587952,4.125843229281472,3.5573460641520867,0.1873,4.200504758050491,3.1675825304806504,2.489064659936664,3.7835075831927187,217.0,37.2,0.1744437888682328,0.3408487928945751,0.05237330682397685,0,0,0,0,0,0,1,0,0,0,0,1
4.600157644164547,2.5305171610400525,1.463255402256019,0.2579,3.8995454839170334,2.6275629501895237,2.0781907597781832,3.5984075509498608,26.8,8.52,0.004405146322005372,0.007975672594230663,0.0322385208569541,0,0,0,0,0,0,1,0,0,0,0,1
2.1713368063840917,1.7263316639055997,-0.31481073984003355,-0.0151,2.751109690562657,2.0162354657760435,1.6845453849209058,2.2126603854660587,-19.1,1.68,-0.0006371633782025124,-0.0020678966897937348,0.18605039024612652,0,0,0,0,0,0,1,0,0,0,0,1
1.8389610707123492,0.8671004876833833,-0.10436001532424277,0.0446,1.4724720573609429,1.0043016091968684,0.6471032420585385,0.9631743177730056,-107.0,3.88,-0.0010722618342689366,-0.004619460594169745,0.19873153570313798,0,0,0,0,0,0,1,0,0,0,0,0
3.340030946424668,2.8027541365715076,0.23111172096338664,0.0874,2.6851226964585053,2.1114245875328868,0.9516578757114464,2.0014800002101243,-50.9,1.77,0.0003555035118361668,0.0015857513992591202,0.049236401117574255,0,0,0,0,0,0,1,0,0,0,0,0
5.622391636440687,3.164630810015805,0.4637340162321401,0.0501,4.232365860119475,2.5641798306825083,1.3862943611198906,4.041119578762556,14.467366024759283,12.1,7.489609095419212e-05,0.00011027351922516057,0.002733807357359869,0,0,0,0,0,0,1,0,0,0,0,1
4.044278584548617,2.0095554142156695,0.9202827531436926,0.2304,2.8425810940598164,2.138889000323256,1.6054298910365616,2.269028309465203,51.9,8.74,0.007979711911006153,0.025778299886631814,0.14272409359633806,0,0,0,0,0,0,1,0,0,1,0,0
1.2383742310432684,1.4085449700547104,0.20701416938432612,0.0915,1.5851452198650557,1.1314021114911006,0.8241754429663494,1.0224509277025458,11.9,0.7933,0.003316363332383833,0.014767440393532928,0.293548921381504,0,0,0,0,0,0,1,0,0,1,0,0
2.3617969526258915,1.900613874140137,0.5187937934151676,0.1476,2.8587664184808337,2.596000697293587,2.286455711064162,1.6154199841116479,64.1,1.69,0.0016426793667960282,0.02431152416297333,1.3482290207928762,0,0,0,0,0,0,1,0,0,1,0,0
1.3912819026309298,1.4816045409242156,0.3987761199573678,0.1696,1.6544112780768316,1.1085626195212777,0.6626879730752367,1.1631508098056809,7.44,0.8903,0.012013652039738584,0.0404347079943037,0.1265690479823969,0,0,0,0,0,0,1,0,0,0,0,1
1.8976198599275322,1.4655675420143985,0.4510756193602167,0.20739999999999997,2.4060438013622756,1.4861396960896067,1.2267122912954254,2.0360119837525,3.36,1.7,0.003019896435350404,0.006743620758003045,0.09539003945104756,0,0,0,0,0,0,1,0,1,0,0,0
